station,browse_name,node_class,value_type,value,node_id,path
(root),53957599,Variable,string,"SubscriptionDiagnosticsDataType(SessionId=NodeId(Identifier=3783273336, NamespaceIndex=1, NodeIdType=<NodeIdType.Nume...",ns=1;s=Subscription_53957599,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray
(root),53957600,Variable,string,"SubscriptionDiagnosticsDataType(SessionId=NodeId(Identifier=3783273336, NamespaceIndex=1, NodeIdType=<NodeIdType.Nume...",ns=1;s=Subscription_53957600,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray
(root),53957601,Variable,string,"SubscriptionDiagnosticsDataType(SessionId=NodeId(Identifier=3783273336, NamespaceIndex=1, NodeIdType=<NodeIdType.Nume...",ns=1;s=Subscription_53957601,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray
(root),53957602,Variable,string,"SubscriptionDiagnosticsDataType(SessionId=NodeId(Identifier=3783273336, NamespaceIndex=1, NodeIdType=<NodeIdType.Nume...",ns=1;s=Subscription_53957602,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray
(root),53957603,Variable,string,"SubscriptionDiagnosticsDataType(SessionId=NodeId(Identifier=3783273336, NamespaceIndex=1, NodeIdType=<NodeIdType.Nume...",ns=1;s=Subscription_53957603,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray
(root),53957604,Variable,string,"SubscriptionDiagnosticsDataType(SessionId=NodeId(Identifier=3783273336, NamespaceIndex=1, NodeIdType=<NodeIdType.Nume...",ns=1;s=Subscription_53957604,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray
(root),53957605,Variable,string,"SubscriptionDiagnosticsDataType(SessionId=NodeId(Identifier=3783273336, NamespaceIndex=1, NodeIdType=<NodeIdType.Nume...",ns=1;s=Subscription_53957605,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray
(root),53957606,Variable,string,"SubscriptionDiagnosticsDataType(SessionId=NodeId(Identifier=3783273336, NamespaceIndex=1, NodeIdType=<NodeIdType.Nume...",ns=1;s=Subscription_53957606,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray
(root),53957607,Variable,string,"SubscriptionDiagnosticsDataType(SessionId=NodeId(Identifier=3783273336, NamespaceIndex=1, NodeIdType=<NodeIdType.Nume...",ns=1;s=Subscription_53957607,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray
(root),53957608,Variable,string,"SubscriptionDiagnosticsDataType(SessionId=NodeId(Identifier=3783273336, NamespaceIndex=1, NodeIdType=<NodeIdType.Nume...",ns=1;s=Subscription_53957608,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray
(root),53957609,Variable,string,"SubscriptionDiagnosticsDataType(SessionId=NodeId(Identifier=3783273336, NamespaceIndex=1, NodeIdType=<NodeIdType.Nume...",ns=1;s=Subscription_53957609,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray
(root),53957610,Variable,string,"SubscriptionDiagnosticsDataType(SessionId=NodeId(Identifier=3783273336, NamespaceIndex=1, NodeIdType=<NodeIdType.Nume...",ns=1;s=Subscription_53957610,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray
(root),53957611,Variable,string,"SubscriptionDiagnosticsDataType(SessionId=NodeId(Identifier=3783273336, NamespaceIndex=1, NodeIdType=<NodeIdType.Nume...",ns=1;s=Subscription_53957611,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray
(root),53957612,Variable,string,"SubscriptionDiagnosticsDataType(SessionId=NodeId(Identifier=3783273336, NamespaceIndex=1, NodeIdType=<NodeIdType.Nume...",ns=1;s=Subscription_53957612,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray
(root),53957613,Variable,string,"SubscriptionDiagnosticsDataType(SessionId=NodeId(Identifier=3783273336, NamespaceIndex=1, NodeIdType=<NodeIdType.Nume...",ns=1;s=Subscription_53957613,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray
(root),SessionId,Variable,string,"NodeId(Identifier=3783273336, NamespaceIndex=1, NodeIdType=<NodeIdType.Numeric: 2>)",ns=1;s=Subscription_53957594.SessionId,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),SubscriptionId,Variable,int,53957594,ns=1;s=Subscription_53957594.SubscriptionId,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),Priority,Variable,int,10,ns=1;s=Subscription_53957594.Priority,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),PublishingInterval,Variable,float,1000.0,ns=1;s=Subscription_53957594.PublishingInterval,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),MaxKeepAliveCount,Variable,int,30,ns=1;s=Subscription_53957594.MaxKeepAliveCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),MaxLifetimeCount,Variable,int,300,ns=1;s=Subscription_53957594.MaxLifetimeCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),MaxNotificationsPerPublish,Variable,int,100,ns=1;s=Subscription_53957594.MaxNotificationsPerPublish,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),PublishingEnabled,Variable,bool,True,ns=1;s=Subscription_53957594.PublishingEnabled,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),ModifyCount,Variable,int,0,ns=1;s=Subscription_53957594.ModifyCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),EnableCount,Variable,int,0,ns=1;s=Subscription_53957594.EnableCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),DisableCount,Variable,int,0,ns=1;s=Subscription_53957594.DisableCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),RepublishRequestCount,Variable,int,0,ns=1;s=Subscription_53957594.RepublishRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),RepublishMessageRequestCount,Variable,int,0,ns=1;s=Subscription_53957594.RepublishMessageRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),RepublishMessageCount,Variable,int,0,ns=1;s=Subscription_53957594.RepublishMessageCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),TransferRequestCount,Variable,int,0,ns=1;s=Subscription_53957594.TransferRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),TransferredToAltClientCount,Variable,int,0,ns=1;s=Subscription_53957594.TransferredToAltClientCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),TransferredToSameClientCount,Variable,int,0,ns=1;s=Subscription_53957594.TransferredToSameClientCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),PublishRequestCount,Variable,int,18,ns=1;s=Subscription_53957594.PublishRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),DataChangeNotificationsCount,Variable,int,3,ns=1;s=Subscription_53957594.DataChangeNotificationsCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),EventNotificationsCount,Variable,int,0,ns=1;s=Subscription_53957594.EventNotificationsCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),NotificationsCount,Variable,int,3,ns=1;s=Subscription_53957594.NotificationsCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),LatePublishRequestCount,Variable,int,0,ns=1;s=Subscription_53957594.LatePublishRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),CurrentKeepAliveCount,Variable,int,28,ns=1;s=Subscription_53957594.CurrentKeepAliveCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),CurrentLifetimeCount,Variable,int,28,ns=1;s=Subscription_53957594.CurrentLifetimeCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),UnacknowledgedMessageCount,Variable,int,0,ns=1;s=Subscription_53957594.UnacknowledgedMessageCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),DiscardedMessageCount,Variable,int,0,ns=1;s=Subscription_53957594.DiscardedMessageCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),MonitoredItemCount,Variable,int,1,ns=1;s=Subscription_53957594.MonitoredItemCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),DisabledMonitoredItemCount,Variable,int,0,ns=1;s=Subscription_53957594.DisabledMonitoredItemCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),MonitoringQueueOverflowCount,Variable,int,0,ns=1;s=Subscription_53957594.MonitoringQueueOverflowCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),NextSequenceNumber,Variable,int,3,ns=1;s=Subscription_53957594.NextSequenceNumber,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),EventQueueOverflowCount,Variable,int,0,ns=1;s=Subscription_53957594.EventQueueOverflowCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957594
(root),SessionId,Variable,string,"NodeId(Identifier=3783273336, NamespaceIndex=1, NodeIdType=<NodeIdType.Numeric: 2>)",ns=1;s=Subscription_53957595.SessionId,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),SubscriptionId,Variable,int,53957595,ns=1;s=Subscription_53957595.SubscriptionId,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),Priority,Variable,int,10,ns=1;s=Subscription_53957595.Priority,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),PublishingInterval,Variable,float,1000.0,ns=1;s=Subscription_53957595.PublishingInterval,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),MaxKeepAliveCount,Variable,int,30,ns=1;s=Subscription_53957595.MaxKeepAliveCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),MaxLifetimeCount,Variable,int,300,ns=1;s=Subscription_53957595.MaxLifetimeCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),MaxNotificationsPerPublish,Variable,int,100,ns=1;s=Subscription_53957595.MaxNotificationsPerPublish,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),PublishingEnabled,Variable,bool,True,ns=1;s=Subscription_53957595.PublishingEnabled,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),ModifyCount,Variable,int,0,ns=1;s=Subscription_53957595.ModifyCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),EnableCount,Variable,int,0,ns=1;s=Subscription_53957595.EnableCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),DisableCount,Variable,int,0,ns=1;s=Subscription_53957595.DisableCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),RepublishRequestCount,Variable,int,0,ns=1;s=Subscription_53957595.RepublishRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),RepublishMessageRequestCount,Variable,int,0,ns=1;s=Subscription_53957595.RepublishMessageRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),RepublishMessageCount,Variable,int,0,ns=1;s=Subscription_53957595.RepublishMessageCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),TransferRequestCount,Variable,int,0,ns=1;s=Subscription_53957595.TransferRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),TransferredToAltClientCount,Variable,int,0,ns=1;s=Subscription_53957595.TransferredToAltClientCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),TransferredToSameClientCount,Variable,int,0,ns=1;s=Subscription_53957595.TransferredToSameClientCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),PublishRequestCount,Variable,int,17,ns=1;s=Subscription_53957595.PublishRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),DataChangeNotificationsCount,Variable,int,3,ns=1;s=Subscription_53957595.DataChangeNotificationsCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),EventNotificationsCount,Variable,int,0,ns=1;s=Subscription_53957595.EventNotificationsCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),NotificationsCount,Variable,int,1,ns=1;s=Subscription_53957595.NotificationsCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),LatePublishRequestCount,Variable,int,0,ns=1;s=Subscription_53957595.LatePublishRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),CurrentKeepAliveCount,Variable,int,29,ns=1;s=Subscription_53957595.CurrentKeepAliveCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),CurrentLifetimeCount,Variable,int,29,ns=1;s=Subscription_53957595.CurrentLifetimeCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),UnacknowledgedMessageCount,Variable,int,0,ns=1;s=Subscription_53957595.UnacknowledgedMessageCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),DiscardedMessageCount,Variable,int,0,ns=1;s=Subscription_53957595.DiscardedMessageCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),MonitoredItemCount,Variable,int,3,ns=1;s=Subscription_53957595.MonitoredItemCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),DisabledMonitoredItemCount,Variable,int,0,ns=1;s=Subscription_53957595.DisabledMonitoredItemCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),MonitoringQueueOverflowCount,Variable,int,0,ns=1;s=Subscription_53957595.MonitoringQueueOverflowCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),NextSequenceNumber,Variable,int,1,ns=1;s=Subscription_53957595.NextSequenceNumber,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),EventQueueOverflowCount,Variable,int,0,ns=1;s=Subscription_53957595.EventQueueOverflowCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957595
(root),SessionId,Variable,string,"NodeId(Identifier=3783273336, NamespaceIndex=1, NodeIdType=<NodeIdType.Numeric: 2>)",ns=1;s=Subscription_53957596.SessionId,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957596
(root),SubscriptionId,Variable,int,53957596,ns=1;s=Subscription_53957596.SubscriptionId,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957596
(root),Priority,Variable,int,10,ns=1;s=Subscription_53957596.Priority,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957596
(root),PublishingInterval,Variable,float,1000.0,ns=1;s=Subscription_53957596.PublishingInterval,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957596
(root),MaxKeepAliveCount,Variable,int,30,ns=1;s=Subscription_53957596.MaxKeepAliveCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957596
(root),MaxLifetimeCount,Variable,int,300,ns=1;s=Subscription_53957596.MaxLifetimeCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957596
(root),MaxNotificationsPerPublish,Variable,int,100,ns=1;s=Subscription_53957596.MaxNotificationsPerPublish,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957596
(root),PublishingEnabled,Variable,bool,True,ns=1;s=Subscription_53957596.PublishingEnabled,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957596
(root),ModifyCount,Variable,int,0,ns=1;s=Subscription_53957596.ModifyCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957596
(root),EnableCount,Variable,int,0,ns=1;s=Subscription_53957596.EnableCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957596
(root),DisableCount,Variable,int,0,ns=1;s=Subscription_53957596.DisableCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957596
(root),RepublishRequestCount,Variable,int,0,ns=1;s=Subscription_53957596.RepublishRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957596
(root),RepublishMessageRequestCount,Variable,int,0,ns=1;s=Subscription_53957596.RepublishMessageRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957596
(root),RepublishMessageCount,Variable,int,0,ns=1;s=Subscription_53957596.RepublishMessageCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957596
